camera_id;RESEX;Entorno;Comunidade;X;Y;ECO_NAME_m;Eco_reg;G200_REGIO;G200_REG_1
C4-T2-C3-3950;Cazumbá-iracema;sim;Apuí;-7683263.79;-1067106.67;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
C4-T2-C4-4150;Riozinho_Liberdade;sim;São Luiz_2;-8011319.88;-835447.66;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
C4-T2-C4-4950;Cazumbá-iracema;sim;Apuí;-7684005.63;-1066372.32;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
C4-T2-C5-5150;Riozinho_Liberdade;sim;São Luiz_2;-8011632.02;-834260.001;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
C4-T2-C5-6040;Cazumbá-iracema;sim;Apuí;-7685018.41;-1065926.13;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
C4-T2-C6-6150;Riozinho_Liberdade;sim;São Luiz_2;-8012461.46;-833669.361;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
C4-T3-C1-950;Riozinho_Liberdade;sim;São Luiz;-8010127.2;-839315.024;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
C4-T3-C2-1530;Riozinho_Liberdade;sim;São Luiz;-8010745.81;-839406.063;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
C4-T3-C3-2350;Riozinho_Liberdade;sim;São Luiz;-8011562.34;-839352.96;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
C4-T3-C4-3740;Riozinho_Liberdade;sim;São Luiz;-8012969.3;-839490.622;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
C4-T3-C5-4700;Riozinho_Liberdade;sim;São Luiz;-8013908.06;-839653.167;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
C4-T3-C6-6000;Riozinho_Liberdade;sim;São Luiz;-8015249.35;-840009.706;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CAP-T1-C1-1000;Médio Purus;sim;Capacini;-7240324.76;-817743.389;Purus varzeá;PV;Amazon River and Flooded Forests;32
CAP-T1-C3-2500;Médio Purus;sim;Capacini;-7239612.54;-819038.251;Purus varzeá;PV;Amazon River and Flooded Forests;32
CAP-T1-C4-3750;Médio Purus;sim;Capacini;-7238982.03;-820013.76;Purus varzeá;PV;Amazon River and Flooded Forests;32
CAP-T1-C5-5000;Médio Purus;sim;Capacini;-7238228.06;-821142.966;Purus varzeá;PV;Amazon River and Flooded Forests;32
CAP-T1-C6-6000;Médio Purus;sim;Capacini;-7237626.27;-821866.717;Purus varzeá;PV;Amazon River and Flooded Forests;32
CAP-T2-C1-620_1;Médio Purus;sim;Capacini;-7240911.31;-817964.847;Purus varzeá;PV;Amazon River and Flooded Forests;32
CAP-T2-C2-500_2;Médio Purus;sim;Capacini;-7240639.58;-818369.295;Purus varzeá;PV;Amazon River and Flooded Forests;32
CAP-T2-C3-600_2;Médio Purus;sim;Capacini;-7239667.86;-817822.563;Purus varzeá;PV;Amazon River and Flooded Forests;32
CAP-T2-C4-4510;Médio Purus;sim;Capacini;-7239135.65;-817603.443;Purus varzeá;PV;Amazon River and Flooded Forests;32
CAP-T3-C1-300;Médio Purus;sim;Capacini;-7241112.35;-817028.849;Purus varzeá;PV;Amazon River and Flooded Forests;32
CAP-T3-C2-1000;Médio Purus;sim;Capacini;-7241608.16;-817497.509;Purus varzeá;PV;Amazon River and Flooded Forests;32
CAP-T3-C3-1700;Médio Purus;sim;Capacini;-7242159.86;-817941.536;Purus varzeá;PV;Amazon River and Flooded Forests;32
CAP-T3-C4-2000;Médio Purus;sim;Capacini;-7241971.07;-818570.455;Purus varzeá;PV;Amazon River and Flooded Forests;32
CAP-T3-C5-3500;Médio Purus;sim;Capacini;-7243228.42;-819439.353;Purus varzeá;PV;Amazon River and Flooded Forests;32
CAP-T3-C6-4600;Médio Purus;sim;Capacini;-7243620.82;-820586.501;Purus varzeá;PV;Amazon River and Flooded Forests;32
CAZ-T1-C1-250;Cazumbá-iracema;não;Cazumbá;-7675891.43;-1014103.61;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CAZ-T1-C2-680;Cazumbá-iracema;não;Cazumbá;-7676385.48;-1013813.16;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CAZ-T1-C3-1320;Cazumbá-iracema;não;Cazumbá;-7677036.02;-1013542.43;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CAZ-T2-C1-450;Cazumbá-iracema;não;Cazumbá;-7675726.35;-1014578.66;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CAZ-T2-C2-2000;Cazumbá-iracema;não;Cazumbá;-7676117.08;-1015773.64;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CAZ-T2-C3-2700;Cazumbá-iracema;não;Cazumbá;-7676333.93;-1016489.77;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CAZ-T2-C4-4060;Cazumbá-iracema;não;Cazumbá;-7677175.51;-1017636.42;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CAZ-T2-C5-6500;Cazumbá-iracema;não;Cazumbá;-7678476.17;-1019825.4;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CAZ-T3-C1-1500;Cazumbá-iracema;não;Cazumbá;-7675198.58;-1015220.38;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CAZ-T3-C2-2100;Cazumbá-iracema;não;Cazumbá;-7674789.38;-1015656.91;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CAZ-T3-C3-3050;Cazumbá-iracema;não;Cazumbá;-7674722.69;-1016688.15;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CAZ-T3-C4-4700;Cazumbá-iracema;não;Cazumbá;-7674111.55;-1018244.03;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CUI-T1-C1-500;Cazumbá-iracema;não;Cuidado;-7682921.37;-1015966.08;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CUI-T1-C2-950;Cazumbá-iracema;não;Cuidado;-7682648.41;-1016385.59;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CUI-T1-C3-1500;Cazumbá-iracema;não;Cuidado;-7682384.25;-1016901.89;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CUI-T1-C4-2670;Cazumbá-iracema;não;Cuidado;-7681778.01;-1017457.41;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CUI-T1-C5-4100;Cazumbá-iracema;não;Cuidado;-7681388.5;-1018978.36;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CUI-T2-C1-900;Cazumbá-iracema;não;Cuidado;-7684145.55;-1016349.86;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CUI-T2-C1.2-2700;Cazumbá-iracema;não;Cuidado;-7684680.22;-1018120.13;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CUI-T2-C2-3500;Cazumbá-iracema;não;Cuidado;-7684354.17;-1019091.73;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CUI-T2-C3-4600;Cazumbá-iracema;não;Cuidado;-7684400.47;-1020175.16;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CUI-T2-C4-6500;Cazumbá-iracema;não;Cuidado;-7685128.5;-1021988.62;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CUI-T2-C6-7000;Cazumbá-iracema;não;Cuidado;-7685351.48;-1022486.29;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CUI-T3-C1-1460;Cazumbá-iracema;não;Cuidado;-7685018.18;-1014916.38;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CUI-T3-C2-2070;Cazumbá-iracema;não;Cuidado;-7684987.46;-1013927.86;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CUI-T3-C3-3300;Cazumbá-iracema;não;Cuidado;-7685849.19;-1012981.03;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CUI-T3-C4-4100;Cazumbá-iracema;não;Cuidado;-7686549.5;-1012574.89;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
CUI-T3-C5-5670;Cazumbá-iracema;não;Cuidado;-7688332.17;-1012203.24;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
GRA-T1-C1-1300;Cazumbá-iracema;não;Granja;-7692567.98;-1017890.6;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
GRA-T1-C2-1800;Cazumbá-iracema;não;Granja;-7692667.17;-1018401.32;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
GRA-T1-C3-2800;Cazumbá-iracema;não;Granja;-7692761.34;-1019375.04;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
GRA-T1-C4-4100;Cazumbá-iracema;não;Granja;-7693236.57;-1020671;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
GRA-T1-C5-6000;Cazumbá-iracema;não;Granja;-7693101.43;-1022574.35;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
GRA-T2-C1-2060;Cazumbá-iracema;não;Granja;-7692243.15;-1014545.61;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
GRA-T2-C2-3600;Cazumbá-iracema;não;Granja;-7691622.44;-1013024.71;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
GRA-T2-C3-4500;Cazumbá-iracema;não;Granja;-7691650.82;-1012124.5;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
GRA-T2-C4-6000;Cazumbá-iracema;não;Granja;-7692752.78;-1010601.69;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
GRA-T2-C5-1300;Cazumbá-iracema;não;Granja;-7692687.87;-1015319.41;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
GRA-T2-C6-5600;Cazumbá-iracema;não;Granja;-7692522.67;-1010942.4;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
GRA-T3-C1-2100;Cazumbá-iracema;não;Granja;-7693052.78;-1014538.11;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
GRA-T3-C2-980;Cazumbá-iracema;não;Granja;-7692893.26;-1015740.59;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
GRA-T3-C3-3100;Cazumbá-iracema;não;Granja;-7693598.8;-1013706.86;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
GRA-T3-C4-4100;Cazumbá-iracema;não;Granja;-7693846.61;-1012666.29;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
GRA-T3-C5-4330;Cazumbá-iracema;não;Granja;-7693761.44;-1012455.93;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
IND-T1-C1-500;Médio Purus;não;Independência;-7246658.73;-812173.508;Purus varzeá;PV;Amazon River and Flooded Forests;32
IND-T1-C2-1000;Médio Purus;não;Independência;-7246434.97;-811545.008;Purus varzeá;PV;Amazon River and Flooded Forests;32
IND-T1-C3-1800;Médio Purus;não;Independência;-7246064.4;-810804.345;Purus varzeá;PV;Amazon River and Flooded Forests;32
IND-T1-C4-3250;Médio Purus;não;Independência;-7244411.52;-809890.67;Purus varzeá;PV;Amazon River and Flooded Forests;32
IND-T1-C5-4300;Médio Purus;não;Independência;-7243725.91;-809126.52;Purus varzeá;PV;Amazon River and Flooded Forests;32
IND-T1-C6-5900;Médio Purus;não;Independência;-7242984.96;-807685.433;Purus varzeá;PV;Amazon River and Flooded Forests;32
IUT-T1-C1-480;Médio Purus;sim;Iutari;-7248833.91;-819716.021;Purus varzeá;PV;Amazon River and Flooded Forests;32
IUT-T1-C2-1000;Médio Purus;sim;Iutari;-7248426.59;-820068.963;Purus varzeá;PV;Amazon River and Flooded Forests;32
IUT-T1-C3-1750;Médio Purus;sim;Iutari;-7247846.51;-820538.887;Purus varzeá;PV;Amazon River and Flooded Forests;32
IUT-T1-C4-2800;Médio Purus;sim;Iutari;-7247132.51;-821198.507;Purus varzeá;PV;Amazon River and Flooded Forests;32
IUT-T1-C5-3300;Médio Purus;sim;Iutari;-7247334.44;-822215.431;Purus varzeá;PV;Amazon River and Flooded Forests;32
IUT-T1-C6-4000;Médio Purus;sim;Iutari;-7247363.16;-823069.681;Purus varzeá;PV;Amazon River and Flooded Forests;32
IUT-T1-C7-4700;Médio Purus;sim;Iutari;-7247240.59;-823698.217;Purus varzeá;PV;Amazon River and Flooded Forests;32
IUT-T1-C8-5300;Médio Purus;sim;Iutari;-7246624.11;-824050.964;Purus varzeá;PV;Amazon River and Flooded Forests;32
LAG-T1-C1-800;Arapixi;sim;Lago do Alfredo;-7529629.31;-985930.55;Purus varzeá;PV;Amazon River and Flooded Forests;32
LAG-T1-C2-1380;Arapixi;sim;Lago do Alfredo;-7530112.66;-986281.576;Purus varzeá;PV;Amazon River and Flooded Forests;32
LAG-T1-C3-2400;Arapixi;sim;Lago do Alfredo;-7530705.66;-987193.625;Purus varzeá;PV;Amazon River and Flooded Forests;32
LAG-T1-C4-3550;Arapixi;sim;Lago do Alfredo;-7531020.92;-988455.295;Purus varzeá;PV;Amazon River and Flooded Forests;32
LAG-T1-C5-5000;Arapixi;sim;Lago do Alfredo;-7531748.72;-989766.134;Purus varzeá;PV;Amazon River and Flooded Forests;32
LAG-T1-C6-6070;Arapixi;sim;Lago do Alfredo;-7532598.32;-990484.264;Purus varzeá;PV;Amazon River and Flooded Forests;32
LIM-T1-C1-1800;Médio Purus;não;Limeira;-7424271.54;-857201.977;Purus varzeá;PV;Amazon River and Flooded Forests;32
LIM-T1-C1-770;Riozinho_Liberdade;não;Limão;-8023069.32;-876685.777;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
LIM-T1-C10-5800;Riozinho_Liberdade;não;Limão;-8027097.86;-880149.699;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
LIM-T1-C2-1300;Riozinho_Liberdade;não;Limão;-8023561.68;-876716.93;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
LIM-T1-C2-2400;Médio Purus;não;Limeira;-7423810.89;-857515.245;Purus varzeá;PV;Amazon River and Flooded Forests;32
LIM-T1-C3-1800;Riozinho_Liberdade;não;Limão;-8024127.3;-876607.513;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
LIM-T1-C3-3100;Médio Purus;não;Limeira;-7423357.71;-858169.243;Purus varzeá;PV;Amazon River and Flooded Forests;32
LIM-T1-C4-2400;Riozinho_Liberdade;não;Limão;-8024705.61;-876566.318;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
LIM-T1-C4-3600;Médio Purus;não;Limeira;-7423068.17;-858696.569;Purus varzeá;PV;Amazon River and Flooded Forests;32
LIM-T1-C5-2800;Riozinho_Liberdade;não;Limão;-8025100.45;-876957.533;Southwest Amazon moist forests;SWA;Southwestern Amazonian Moist Forests;36
LIM-T1-C5-4200;Médio Purus;não;Limeira;-7422657.63;-858982.054;Purus varzeá;PV;Amazon River and Flooded Forests;32
